id_ent,id_mun,month_def,year_def,tot_covid_deaths,excess_mortality_ssa,rate_excess_mortality_ssa,excess_mortality_inegi,rate_excess_inegi
21,21156,1,2022,2,NA,NA,NA,NA
21,21156,2,2020,0,0,-100,5,3.05
21,21156,2,2021,55,139,-15.24,NA,NA
21,21156,2,2022,13,NA,NA,NA,NA
21,21156,3,2020,0,0,-100,-9,-5.36
21,21156,3,2021,52,151,-10.12,NA,NA
21,21156,3,2022,4,NA,NA,NA,NA
21,21156,4,2020,2,6,-96.08,14,9.15
21,21156,4,2021,27,72,-52.94,NA,NA
21,21156,4,2022,1,NA,NA,NA,NA
21,21156,5,2020,3,42,-72,66,44
21,21156,5,2021,8,21,-86,NA,NA
21,21156,5,2022,1,NA,NA,NA,NA
21,21156,6,2020,30,110,-25.68,240,162.16
21,21156,6,2021,3,10,-93.24,NA,NA
21,21156,6,2022,1,NA,NA,NA,NA
21,21156,7,2020,74,277,83.44,464,307.28
21,21156,7,2021,6,29,-80.79,NA,NA
21,21156,7,2022,0,NA,NA,NA,NA
21,21156,8,2020,40,109,-25.85,195,132.65
21,21156,8,2021,25,138,-6.12,NA,NA
21,21156,8,2022,0,NA,NA,NA,NA
21,21156,9,2020,9,43,-69.06,96,69.06
21,21156,9,2021,36,22,-84.17,NA,NA
21,21156,9,2022,0,NA,NA,NA,NA
21,21156,10,2020,4,18,-89.22,42,25.15
21,21156,10,2021,8,8,-95.21,NA,NA
21,21156,10,2022,0,NA,NA,NA,NA
21,21156,11,2020,10,28,-83.43,59,34.91
21,21156,11,2021,3,0,-100,NA,NA
21,21156,11,2022,0,NA,NA,NA,NA
21,21156,12,2020,8,44,-76.47,57,30.48
21,21156,12,2021,1,0,-100,NA,NA
21,21156,12,2022,0,NA,NA,NA,NA
21,21157,1,2020,0,0,-100,-3,-27.27
21,21157,1,2021,2,1,-90.91,NA,NA
21,21157,1,2022,1,NA,NA,NA,NA
21,21157,2,2020,0,0,-100,-7,-63.64
21,21157,2,2021,2,1,-90.91,NA,NA
21,21157,2,2022,2,NA,NA,NA,NA
21,21157,3,2020,0,0,-100,1,11.11
21,21157,3,2021,3,0,-100,NA,NA
21,21157,3,2022,2,NA,NA,NA,NA
21,21157,4,2020,1,0,-100,11,137.5
21,21157,4,2021,1,0,-100,NA,NA
21,21157,4,2022,1,NA,NA,NA,NA
21,21157,5,2020,1,0,-100,-2,-20
21,21157,5,2021,1,0,-100,NA,NA
21,21157,5,2022,1,NA,NA,NA,NA
21,21157,6,2020,1,0,-100,7,100
21,21157,6,2021,1,0,-100,NA,NA
21,21157,6,2022,1,NA,NA,NA,NA
21,21157,7,2020,1,1,-80,7,140
21,21157,7,2021,1,0,-100,NA,NA
21,21157,7,2022,0,NA,NA,NA,NA
21,21157,8,2020,2,0,-100,0,0
21,21157,8,2021,1,0,-100,NA,NA
21,21157,8,2022,0,NA,NA,NA,NA
21,21157,9,2020,1,0,-100,-3,-33.33
21,21157,9,2021,4,0,-100,NA,NA
21,21157,9,2022,0,NA,NA,NA,NA
21,21157,10,2020,1,0,-100,7,87.5
21,21157,10,2021,2,0,-100,NA,NA
21,21157,10,2022,0,NA,NA,NA,NA
21,21157,11,2020,1,0,-100,-1,-11.11
21,21157,11,2021,1,0,-100,NA,NA
21,21157,11,2022,0,NA,NA,NA,NA
21,21157,12,2020,2,0,-100,0,0
21,21157,12,2021,1,0,-100,NA,NA
21,21157,12,2022,0,NA,NA,NA,NA
21,21158,1,2020,0,0,-100,0,0
21,21158,1,2021,2,0,-100,NA,NA
21,21158,1,2022,1,NA,NA,NA,NA
21,21158,2,2020,0,0,-100,2,50
21,21158,2,2021,2,0,-100,NA,NA
21,21158,2,2022,1,NA,NA,NA,NA
21,21158,3,2020,0,0,-100,4,200
21,21158,3,2021,2,0,-100,NA,NA
21,21158,3,2022,1,NA,NA,NA,NA
21,21158,4,2020,1,0,-100,0,0
21,21158,4,2021,1,0,-100,NA,NA
21,21158,4,2022,1,NA,NA,NA,NA
21,21158,5,2020,1,0,-100,-2,-66.67
21,21158,5,2021,1,0,-100,NA,NA
21,21158,5,2022,1,NA,NA,NA,NA
21,21158,6,2020,1,0,-100,0,0
21,21158,6,2021,1,0,-100,NA,NA
21,21158,6,2022,1,NA,NA,NA,NA
21,21158,7,2020,1,0,-100,0,0
21,21158,7,2021,1,0,-100,NA,NA
21,21158,7,2022,0,NA,NA,NA,NA
21,21158,8,2020,1,0,-100,-1,-20
21,21158,8,2021,1,0,-100,NA,NA
21,21158,8,2022,0,NA,NA,NA,NA
21,21158,9,2020,1,0,-100,4,133.33
21,21158,9,2021,2,0,-100,NA,NA
21,21158,9,2022,0,NA,NA,NA,NA
21,21158,10,2020,1,0,-100,0,0
21,21158,10,2021,1,0,-100,NA,NA
21,21158,10,2022,0,NA,NA,NA,NA
21,21158,11,2020,1,0,-100,-3,-75
21,21158,11,2021,1,0,-100,NA,NA
21,21158,11,2022,0,NA,NA,NA,NA
21,21158,12,2020,2,0,-100,2,66.67
21,21158,12,2021,1,0,-100,NA,NA
21,21158,12,2022,0,NA,NA,NA,NA
21,21159,1,2020,0,0,-100,0,0
21,21159,1,2021,1,0,-100,NA,NA
21,21159,1,2022,1,NA,NA,NA,NA
21,21159,2,2020,0,0,-100,0,0
21,21159,2,2021,3,0,-100,NA,NA
21,21159,2,2022,1,NA,NA,NA,NA
21,21159,3,2020,0,0,-100,-2,-50
21,21159,3,2021,1,0,-100,NA,NA
21,21159,3,2022,1,NA,NA,NA,NA
21,21159,4,2020,1,0,-100,5,125
21,21159,4,2021,1,0,-100,NA,NA
21,21159,4,2022,1,NA,NA,NA,NA
21,21159,5,2020,1,0,-100,2,50
21,21159,5,2021,1,0,-100,NA,NA
21,21159,5,2022,1,NA,NA,NA,NA
21,21159,6,2020,1,0,-100,1,33.33
21,21159,6,2021,1,0,-100,NA,NA
21,21159,6,2022,1,NA,NA,NA,NA
21,21159,7,2020,1,0,-100,0,0
21,21159,7,2021,1,0,-100,NA,NA
21,21159,7,2022,0,NA,NA,NA,NA
21,21159,8,2020,1,0,-100,2,66.67
21,21159,8,2021,1,0,-100,NA,NA
21,21159,8,2022,0,NA,NA,NA,NA
21,21159,9,2020,1,0,-100,2,66.67
21,21159,9,2021,2,1,-66.67,NA,NA
21,21159,9,2022,0,NA,NA,NA,NA
21,21159,10,2020,1,0,-100,-2,-50
21,21159,10,2021,1,0,-100,NA,NA
21,21159,10,2022,0,NA,NA,NA,NA
21,21159,11,2020,1,0,-100,0,0
21,21159,11,2021,1,0,-100,NA,NA
21,21159,11,2022,0,NA,NA,NA,NA
21,21159,12,2020,1,0,-100,1,25
21,21159,12,2021,1,0,-100,NA,NA
21,21159,12,2022,0,NA,NA,NA,NA
21,21160,1,2020,0,0,-100,1,33.33
21,21160,1,2021,1,0,-100,NA,NA
21,21160,1,2022,1,NA,NA,NA,NA
21,21160,2,2020,0,0,-100,0,0
21,21160,2,2021,1,0,-100,NA,NA
21,21160,2,2022,1,NA,NA,NA,NA
21,21160,3,2020,0,0,-100,3,100
21,21160,3,2021,1,0,-100,NA,NA
21,21160,3,2022,1,NA,NA,NA,NA
21,21160,4,2020,1,0,-100,0,0
21,21160,4,2021,1,1,-66.67,NA,NA
21,21160,4,2022,1,NA,NA,NA,NA
21,21160,5,2020,1,0,-100,2,100
21,21160,5,2021,1,0,-100,NA,NA
21,21160,5,2022,1,NA,NA,NA,NA
21,21160,6,2020,1,0,-100,2,200
21,21160,6,2021,1,0,-100,NA,NA
21,21160,6,2022,1,NA,NA,NA,NA
21,21160,7,2020,1,0,-100,-1,-50
21,21160,7,2021,1,0,-100,NA,NA
21,21160,7,2022,0,NA,NA,NA,NA
21,21160,8,2020,1,0,-100,2,100
21,21160,8,2021,1,2,0,NA,NA
21,21160,8,2022,0,NA,NA,NA,NA
21,21160,9,2020,1,0,-100,-2,-100
21,21160,9,2021,1,1,-50,NA,NA
21,21160,9,2022,0,NA,NA,NA,NA
21,21160,10,2020,2,0,-100,-1,-50
21,21160,10,2021,1,0,-100,NA,NA
21,21160,10,2022,0,NA,NA,NA,NA
21,21160,11,2020,1,0,-100,0,0
21,21160,11,2021,1,0,-100,NA,NA
21,21160,11,2022,0,NA,NA,NA,NA
21,21160,12,2020,1,0,-100,1,33.33
21,21160,12,2021,1,0,-100,NA,NA
21,21160,12,2022,0,NA,NA,NA,NA
21,21161,1,2020,0,0,-100,-2,-25
21,21161,1,2021,2,2,-75,NA,NA
21,21161,1,2022,1,NA,NA,NA,NA
21,21161,2,2020,0,0,-100,5,83.33
21,21161,2,2021,3,0,-100,NA,NA
21,21161,2,2022,1,NA,NA,NA,NA
21,21161,3,2020,0,0,-100,-5,-55.56
21,21161,3,2021,1,2,-77.78,NA,NA
21,21161,3,2022,3,NA,NA,NA,NA
21,21161,4,2020,1,0,-100,6,120
21,21161,4,2021,1,2,-60,NA,NA
21,21161,4,2022,1,NA,NA,NA,NA
21,21161,5,2020,1,0,-100,1,16.67
21,21161,5,2021,3,0,-100,NA,NA
21,21161,5,2022,1,NA,NA,NA,NA
21,21161,6,2020,2,0,-100,16,266.67
21,21161,6,2021,1,0,-100,NA,NA
21,21161,6,2022,1,NA,NA,NA,NA
21,21161,7,2020,4,2,-66.67,17,283.33
21,21161,7,2021,1,0,-100,NA,NA
21,21161,7,2022,0,NA,NA,NA,NA
21,21161,8,2020,2,1,-83.33,1,16.67
21,21161,8,2021,4,0,-100,NA,NA
21,21161,8,2022,0,NA,NA,NA,NA
21,21161,9,2020,1,0,-100,7,116.67
21,21161,9,2021,3,1,-83.33,NA,NA
21,21161,9,2022,0,NA,NA,NA,NA
21,21161,10,2020,1,0,-100,0,0
21,21161,10,2021,1,0,-100,NA,NA
21,21161,10,2022,0,NA,NA,NA,NA
21,21161,11,2020,1,0,-100,7,116.67
21,21161,11,2021,1,0,-100,NA,NA
21,21161,11,2022,0,NA,NA,NA,NA
21,21161,12,2020,2,0,-100,4,66.67
21,21161,12,2021,1,0,-100,NA,NA
21,21161,12,2022,0,NA,NA,NA,NA
21,21162,1,2020,0,0,-100,-1,-50
21,21162,1,2021,1,0,-100,NA,NA
21,21162,1,2022,1,NA,NA,NA,NA
21,21162,2,2020,0,0,-100,-1,-50
21,21162,2,2021,1,0,-100,NA,NA
21,21162,2,2022,1,NA,NA,NA,NA
21,21162,3,2020,0,0,-100,0,0
21,21162,3,2021,1,0,-100,NA,NA
21,21162,3,2022,1,NA,NA,NA,NA
21,21162,4,2020,1,0,-100,-2,-66.67
21,21162,4,2021,1,0,-100,NA,NA
21,21162,4,2022,1,NA,NA,NA,NA
21,21162,5,2020,1,0,-100,-2,-100
21,21162,5,2021,2,0,-100,NA,NA
21,21162,5,2022,1,NA,NA,NA,NA
21,21162,6,2020,1,0,-100,2,100
21,21162,6,2021,1,0,-100,NA,NA
21,21162,6,2022,1,NA,NA,NA,NA
21,21162,7,2020,1,0,-100,-1,-50
21,21162,7,2021,1,0,-100,NA,NA
21,21162,7,2022,0,NA,NA,NA,NA
21,21162,8,2020,2,0,-100,3,150
21,21162,8,2021,1,0,-100,NA,NA
21,21162,8,2022,0,NA,NA,NA,NA
21,21162,9,2020,1,0,-100,0,0
21,21162,9,2021,1,1,-50,NA,NA
21,21162,9,2022,0,NA,NA,NA,NA
21,21162,10,2020,1,0,-100,1,50
21,21162,10,2021,1,0,-100,NA,NA
21,21162,10,2022,0,NA,NA,NA,NA
21,21162,11,2020,1,0,-100,-2,-33.33
21,21162,11,2021,1,0,-100,NA,NA
21,21162,11,2022,0,NA,NA,NA,NA
21,21162,12,2020,1,0,-100,0,0
21,21162,12,2021,1,0,-100,NA,NA
21,21162,12,2022,0,NA,NA,NA,NA
21,21163,1,2020,0,0,-100,3,30
21,21163,1,2021,1,0,-100,NA,NA
21,21163,1,2022,1,NA,NA,NA,NA
21,21163,2,2020,0,0,-100,-4,-44.44
21,21163,2,2021,2,1,-88.89,NA,NA
21,21163,2,2022,1,NA,NA,NA,NA
21,21163,3,2020,0,0,-100,-3,-42.86
21,21163,3,2021,2,1,-85.71,NA,NA
21,21163,3,2022,1,NA,NA,NA,NA
21,21163,4,2020,1,0,-100,0,0
21,21163,4,2021,2,0,-100,NA,NA
21,21163,4,2022,1,NA,NA,NA,NA
21,21163,5,2020,1,1,-87.5,3,37.5
21,21163,5,2021,1,0,-100,NA,NA
21,21163,5,2022,1,NA,NA,NA,NA
21,21163,6,2020,1,0,-100,14,350
21,21163,6,2021,1,0,-100,NA,NA
21,21163,6,2022,1,NA,NA,NA,NA
21,21163,7,2020,4,1,-83.33,17,283.33
21,21163,7,2021,1,0,-100,NA,NA
21,21163,7,2022,0,NA,NA,NA,NA
21,21163,8,2020,2,1,-85.71,1,14.29
21,21163,8,2021,1,0,-100,NA,NA
21,21163,8,2022,0,NA,NA,NA,NA
21,21163,9,2020,1,0,-100,4,57.14
21,21163,9,2021,1,0,-100,NA,NA
21,21163,9,2022,0,NA,NA,NA,NA
21,21163,10,2020,1,0,-100,2,28.57
21,21163,10,2021,2,0,-100,NA,NA
21,21163,10,2022,0,NA,NA,NA,NA
21,21163,11,2020,1,0,-100,1,16.67
21,21163,11,2021,1,0,-100,NA,NA
21,21163,11,2022,0,NA,NA,NA,NA
21,21163,12,2020,1,0,-100,6,66.67
21,21163,12,2021,1,0,-100,NA,NA
21,21163,12,2022,0,NA,NA,NA,NA
21,21164,1,2020,0,0,-100,-5,-11.63
21,21164,1,2021,8,2,-95.35,NA,NA
21,21164,1,2022,1,NA,NA,NA,NA
21,21164,2,2020,0,1,-97.56,-4,-9.76
21,21164,2,2021,2,2,-95.12,NA,NA
21,21164,2,2022,3,NA,NA,NA,NA
21,21164,3,2020,0,0,-100,-7,-17.5
21,21164,3,2021,4,2,-95,NA,NA
21,21164,3,2022,1,NA,NA,NA,NA
21,21164,4,2020,1,0,-100,1,3.12
21,21164,4,2021,4,0,-100,NA,NA
21,21164,4,2022,1,NA,NA,NA,NA
21,21164,5,2020,4,0,-100,12,33.33
21,21164,5,2021,2,0,-100,NA,NA
21,21164,5,2022,1,NA,NA,NA,NA
21,21164,6,2020,8,2,-94.12,46,135.29
21,21164,6,2021,4,0,-100,NA,NA
21,21164,6,2022,1,NA,NA,NA,NA
21,21164,7,2020,5,1,-97.06,78,229.41
21,21164,7,2021,1,0,-100,NA,NA
21,21164,7,2022,0,NA,NA,NA,NA
21,21164,8,2020,4,2,-95.24,47,111.9
21,21164,8,2021,3,0,-100,NA,NA
21,21164,8,2022,0,NA,NA,NA,NA
21,21164,9,2020,4,1,-97.37,14,36.84
21,21164,9,2021,12,2,-94.74,NA,NA
21,21164,9,2022,0,NA,NA,NA,NA
21,21164,10,2020,2,2,-94.59,-3,-8.11
21,21164,10,2021,6,0,-100,NA,NA
21,21164,10,2022,0,NA,NA,NA,NA
21,21164,11,2020,1,1,-97.62,13,30.95
21,21164,11,2021,1,0,-100,NA,NA
21,21164,11,2022,0,NA,NA,NA,NA
21,21164,12,2020,4,1,-97.92,-4,-8.33
21,21164,12,2021,1,0,-100,NA,NA
21,21164,12,2022,0,NA,NA,NA,NA
21,21165,1,2020,0,0,-100,0,0
21,21165,1,2021,1,0,-100,NA,NA
21,21165,1,2022,1,NA,NA,NA,NA
21,21165,2,2020,0,0,-100,0,0
21,21165,2,2021,2,0,-100,NA,NA
21,21165,2,2022,1,NA,NA,NA,NA
21,21165,3,2020,0,0,-100,-1,-100
21,21165,3,2021,2,0,-100,NA,NA
21,21165,3,2022,1,NA,NA,NA,NA
21,21165,4,2020,1,0,-100,-1,-100
21,21165,4,2021,1,0,-100,NA,NA
21,21165,4,2022,1,NA,NA,NA,NA
21,21165,5,2020,1,0,-100,1,100
21,21165,5,2021,1,0,-100,NA,NA
21,21165,5,2022,1,NA,NA,NA,NA
21,21165,6,2020,1,0,-100,-1,-100
21,21165,6,2021,1,0,-100,NA,NA
21,21165,6,2022,1,NA,NA,NA,NA
21,21165,7,2020,1,0,-100,-1,-100
21,21165,7,2021,1,0,-100,NA,NA
21,21165,7,2022,0,NA,NA,NA,NA
21,21165,8,2020,1,0,-100,-2,-100
21,21165,8,2021,1,0,-100,NA,NA
21,21165,8,2022,0,NA,NA,NA,NA
21,21165,9,2020,1,0,-100,-2,-100
21,21165,9,2021,1,0,-100,NA,NA
21,21165,9,2022,0,NA,NA,NA,NA
21,21165,10,2020,1,0,-100,-1,-100
21,21165,10,2021,1,0,-100,NA,NA
21,21165,10,2022,0,NA,NA,NA,NA
21,21165,11,2020,1,0,-100,1,100
21,21165,11,2021,1,0,-100,NA,NA
21,21165,11,2022,0,NA,NA,NA,NA
21,21165,12,2020,1,0,-100,0,0
21,21165,12,2021,1,0,-100,NA,NA
21,21165,12,2022,0,NA,NA,NA,NA
21,21166,1,2020,0,0,-100,-1,-25
21,21166,1,2021,4,1,-75,NA,NA
21,21166,1,2022,1,NA,NA,NA,NA
21,21166,2,2020,0,0,-100,1,25
21,21166,2,2021,3,0,-100,NA,NA
21,21166,2,2022,1,NA,NA,NA,NA
21,21166,3,2020,0,0,-100,6,150
21,21166,3,2021,1,0,-100,NA,NA
21,21166,3,2022,1,NA,NA,NA,NA
21,21166,4,2020,2,0,-100,3,75
21,21166,4,2021,1,0,-100,NA,NA
21,21166,4,2022,1,NA,NA,NA,NA
21,21166,5,2020,1,0,-100,0,0
21,21166,5,2021,1,0,-100,NA,NA
21,21166,5,2022,1,NA,NA,NA,NA
21,21166,6,2020,2,0,-100,6,150
21,21166,6,2021,1,0,-100,NA,NA
21,21166,6,2022,1,NA,NA,NA,NA
21,21166,7,2020,1,0,-100,1,20
21,21166,7,2021,1,1,-80,NA,NA
21,21166,7,2022,0,NA,NA,NA,NA
21,21166,8,2020,1,0,-100,-1,-25
21,21166,8,2021,4,0,-100,NA,NA
21,21166,8,2022,0,NA,NA,NA,NA
21,21166,9,2020,1,0,-100,-2,-50
21,21166,9,2021,2,1,-75,NA,NA
21,21166,9,2022,0,NA,NA,NA,NA
21,21166,10,2020,1,0,-100,6,200
21,21166,10,2021,5,0,-100,NA,NA
21,21166,10,2022,0,NA,NA,NA,NA
21,21166,11,2020,1,0,-100,0,0
21,21166,11,2021,1,0,-100,NA,NA
21,21166,11,2022,0,NA,NA,NA,NA
21,21166,12,2020,3,0,-100,4,66.67
21,21166,12,2021,1,0,-100,NA,NA
21,21166,12,2022,0,NA,NA,NA,NA
21,21167,1,2020,0,0,-100,2,66.67
21,21167,1,2021,1,0,-100,NA,NA
21,21167,1,2022,1,NA,NA,NA,NA
21,21167,2,2020,0,0,-100,-4,-66.67
21,21167,2,2021,1,0,-100,NA,NA
21,21167,2,2022,1,NA,NA,NA,NA
21,21167,3,2020,0,0,-100,-3,-60
21,21167,3,2021,1,0,-100,NA,NA
21,21167,3,2022,1,NA,NA,NA,NA
21,21167,4,2020,1,0,-100,-2,-50
21,21167,4,2021,1,0,-100,NA,NA
21,21167,4,2022,1,NA,NA,NA,NA
21,21167,5,2020,1,0,-100,-3,-60
21,21167,5,2021,1,0,-100,NA,NA
21,21167,5,2022,1,NA,NA,NA,NA
21,21167,6,2020,1,0,-100,-3,-60
21,21167,6,2021,1,0,-100,NA,NA
21,21167,6,2022,1,NA,NA,NA,NA
21,21167,7,2020,1,0,-100,-3,-75
21,21167,7,2021,1,2,-50,NA,NA
21,21167,7,2022,0,NA,NA,NA,NA
21,21167,8,2020,1,0,-100,3,100
21,21167,8,2021,1,1,-66.67,NA,NA
21,21167,8,2022,0,NA,NA,NA,NA
21,21167,9,2020,1,0,-100,3,100
21,21167,9,2021,1,1,-66.67,NA,NA
21,21167,9,2022,0,NA,NA,NA,NA
21,21167,10,2020,1,0,-100,-3,-50
21,21167,10,2021,1,0,-100,NA,NA
21,21167,10,2022,0,NA,NA,NA,NA
21,21167,11,2020,1,0,-100,0,0
21,21167,11,2021,1,0,-100,NA,NA
21,21167,11,2022,0,NA,NA,NA,NA
21,21167,12,2020,1,1,-75,2,50
21,21167,12,2021,1,0,-100,NA,NA
21,21167,12,2022,0,NA,NA,NA,NA
21,21168,1,2020,0,0,-100,1,25
21,21168,1,2021,3,0,-100,NA,NA
21,21168,1,2022,1,NA,NA,NA,NA
21,21168,2,2020,0,0,-100,-1,-33.33
21,21168,2,2021,1,0,-100,NA,NA
21,21168,2,2022,2,NA,NA,NA,NA
21,21168,3,2020,0,0,-100,-3,-100
21,21168,3,2021,1,0,-100,NA,NA
21,21168,3,2022,1,NA,NA,NA,NA
21,21168,4,2020,1,0,-100,-1,-33.33
21,21168,4,2021,1,0,-100,NA,NA
21,21168,4,2022,1,NA,NA,NA,NA
21,21168,5,2020,1,0,-100,-2,-50
21,21168,5,2021,1,0,-100,NA,NA
21,21168,5,2022,1,NA,NA,NA,NA
21,21168,6,2020,2,0,-100,3,100
21,21168,6,2021,1,0,-100,NA,NA
21,21168,6,2022,1,NA,NA,NA,NA
21,21168,7,2020,1,0,-100,3,100
21,21168,7,2021,2,0,-100,NA,NA
21,21168,7,2022,0,NA,NA,NA,NA
21,21168,8,2020,1,0,-100,0,0
21,21168,8,2021,1,0,-100,NA,NA
21,21168,8,2022,0,NA,NA,NA,NA
21,21168,9,2020,1,0,-100,1,33.33
21,21168,9,2021,1,2,-33.33,NA,NA
21,21168,9,2022,0,NA,NA,NA,NA
21,21168,10,2020,1,0,-100,1,50
21,21168,10,2021,1,0,-100,NA,NA
21,21168,10,2022,0,NA,NA,NA,NA
21,21168,11,2020,1,0,-100,-2,-50
21,21168,11,2021,1,0,-100,NA,NA
21,21168,11,2022,0,NA,NA,NA,NA
21,21168,12,2020,1,0,-100,-1,-20
21,21168,12,2021,1,0,-100,NA,NA
21,21168,12,2022,0,NA,NA,NA,NA
21,21169,1,2020,0,0,-100,-1,-7.14
21,21169,1,2021,5,3,-78.57,NA,NA
21,21169,1,2022,2,NA,NA,NA,NA
21,21169,2,2020,0,0,-100,1,10
21,21169,2,2021,1,3,-70,NA,NA
21,21169,2,2022,2,NA,NA,NA,NA
21,21169,3,2020,0,0,-100,5,45.45
21,21169,3,2021,3,1,-90.91,NA,NA
21,21169,3,2022,1,NA,NA,NA,NA
21,21169,4,2020,1,0,-100,2,18.18
21,21169,4,2021,1,0,-100,NA,NA
21,21169,4,2022,1,NA,NA,NA,NA
21,21169,5,2020,2,0,-100,1,9.09
21,21169,5,2021,1,2,-81.82,NA,NA
21,21169,5,2022,1,NA,NA,NA,NA
21,21169,6,2020,1,1,-88.89,9,100
21,21169,6,2021,1,0,-100,NA,NA
21,21169,6,2022,1,NA,NA,NA,NA
21,21169,7,2020,2,2,-84.62,5,38.46
21,21169,7,2021,1,0,-100,NA,NA
21,21169,7,2022,0,NA,NA,NA,NA
21,21169,8,2020,1,0,-100,16,160
21,21169,8,2021,3,2,-80,NA,NA
21,21169,8,2022,0,NA,NA,NA,NA
21,21169,9,2020,2,1,-87.5,12,150
21,21169,9,2021,2,1,-87.5,NA,NA
21,21169,9,2022,0,NA,NA,NA,NA
21,21169,10,2020,1,1,-91.67,3,25
21,21169,10,2021,3,2,-83.33,NA,NA
21,21169,10,2022,0,NA,NA,NA,NA
21,21169,11,2020,1,0,-100,7,63.64
21,21169,11,2021,2,0,-100,NA,NA
21,21169,11,2022,0,NA,NA,NA,NA
21,21169,12,2020,2,0,-100,-7,-43.75
21,21169,12,2021,1,0,-100,NA,NA
21,21169,12,2022,0,NA,NA,NA,NA
21,21170,1,2020,0,0,-100,0,0
21,21170,1,2021,1,7,-22.22,NA,NA
21,21170,1,2022,1,NA,NA,NA,NA
21,21170,2,2020,0,0,-100,0,0
21,21170,2,2021,1,2,-66.67,NA,NA
21,21170,2,2022,1,NA,NA,NA,NA
21,21170,3,2020,0,0,-100,2,33.33
21,21170,3,2021,1,0,-100,NA,NA
21,21170,3,2022,1,NA,NA,NA,NA
21,21170,4,2020,1,0,-100,-1,-11.11
21,21170,4,2021,1,0,-100,NA,NA
21,21170,4,2022,1,NA,NA,NA,NA
21,21170,5,2020,1,0,-100,10,200
21,21170,5,2021,1,0,-100,NA,NA
21,21170,5,2022,1,NA,NA,NA,NA
21,21170,6,2020,1,0,-100,8,133.33
21,21170,6,2021,1,0,-100,NA,NA
21,21170,6,2022,1,NA,NA,NA,NA
21,21170,7,2020,1,0,-100,12,240
21,21170,7,2021,1,0,-100,NA,NA
21,21170,7,2022,0,NA,NA,NA,NA
21,21170,8,2020,2,0,-100,12,200
21,21170,8,2021,1,0,-100,NA,NA
21,21170,8,2022,0,NA,NA,NA,NA
21,21170,9,2020,1,0,-100,-1,-16.67
21,21170,9,2021,1,1,-83.33,NA,NA
21,21170,9,2022,0,NA,NA,NA,NA
21,21170,10,2020,1,1,-83.33,8,133.33
21,21170,10,2021,1,0,-100,NA,NA
21,21170,10,2022,0,NA,NA,NA,NA
21,21170,11,2020,1,0,-100,10,142.86
21,21170,11,2021,1,0,-100,NA,NA
21,21170,11,2022,0,NA,NA,NA,NA
21,21170,12,2020,1,0,-100,7,116.67
21,21170,12,2021,2,0,-100,NA,NA
21,21170,12,2022,0,NA,NA,NA,NA
21,21171,1,2020,0,0,-100,-1,-50
21,21171,1,2021,1,0,-100,NA,NA
21,21171,1,2022,1,NA,NA,NA,NA
21,21171,2,2020,0,0,-100,0,0
21,21171,2,2021,1,0,-100,NA,NA
21,21171,2,2022,1,NA,NA,NA,NA
21,21171,3,2020,0,0,-100,-2,-100
21,21171,3,2021,1,1,-50,NA,NA
21,21171,3,2022,1,NA,NA,NA,NA
21,21171,4,2020,1,0,-100,0,0
21,21171,4,2021,1,0,-100,NA,NA
21,21171,4,2022,1,NA,NA,NA,NA
21,21171,5,2020,1,0,-100,2,200
21,21171,5,2021,1,0,-100,NA,NA
21,21171,5,2022,1,NA,NA,NA,NA
21,21171,6,2020,1,0,-100,4,400
21,21171,6,2021,1,0,-100,NA,NA
21,21171,6,2022,1,NA,NA,NA,NA
21,21171,7,2020,1,0,-100,1,100
21,21171,7,2021,1,0,-100,NA,NA
21,21171,7,2022,0,NA,NA,NA,NA
21,21171,8,2020,1,3,50,3,150
21,21171,8,2021,1,0,-100,NA,NA
21,21171,8,2022,0,NA,NA,NA,NA
21,21171,9,2020,1,0,-100,0,0
21,21171,9,2021,1,0,-100,NA,NA
21,21171,9,2022,0,NA,NA,NA,NA
21,21171,10,2020,1,0,-100,-1,-50
21,21171,10,2021,1,0,-100,NA,NA
21,21171,10,2022,0,NA,NA,NA,NA
21,21171,11,2020,1,0,-100,2,200
21,21171,11,2021,1,0,-100,NA,NA
21,21171,11,2022,0,NA,NA,NA,NA
21,21171,12,2020,1,0,-100,3,300
21,21171,12,2021,2,0,-100,NA,NA
21,21171,12,2022,0,NA,NA,NA,NA
21,21172,1,2020,0,0,-100,4,25
21,21172,1,2021,1,5,-68.75,NA,NA
21,21172,1,2022,1,NA,NA,NA,NA
21,21172,2,2020,0,0,-100,2,13.33
21,21172,2,2021,2,2,-86.67,NA,NA
21,21172,2,2022,2,NA,NA,NA,NA
21,21172,3,2020,0,0,-100,-2,-15.38
21,21172,3,2021,1,0,-100,NA,NA
21,21172,3,2022,1,NA,NA,NA,NA
21,21172,4,2020,1,0,-100,10,66.67
21,21172,4,2021,1,0,-100,NA,NA
21,21172,4,2022,1,NA,NA,NA,NA
21,21172,5,2020,1,0,-100,5,38.46
21,21172,5,2021,1,0,-100,NA,NA
21,21172,5,2022,1,NA,NA,NA,NA
21,21172,6,2020,1,0,-100,5,50
21,21172,6,2021,1,1,-90,NA,NA
21,21172,6,2022,1,NA,NA,NA,NA
21,21172,7,2020,2,0,-100,6,54.55
21,21172,7,2021,1,1,-90.91,NA,NA
21,21172,7,2022,0,NA,NA,NA,NA
21,21172,8,2020,1,0,-100,7,53.85
